RN,HN,Y_lat,X_long,Y_utm,X_utm,R_G,R_G_1085,A_Glac,A_Agr,A_Bog,A_L,A_For,A_Mount,A_U,A_LE,H_10,H_20,H_30,H_40,H_50,H_60,H_70,H_80,H_90,H_MAX,H_MIN,H_F,Y_G_Lat,X_G_Long,Y_G_UTM,X_G_UTM,C_S,R_TL_net,P_Jan,P_Feb,P_Mar,P_Apr,P_Mai,P_Jun,P_Jul,P_Aug,P_Sep,P_Oct,P_Nov,P_Dec,T_Jan,T_Feb,T_Mar,T_Apr,T_Mai,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_N,W_Jan,W_Feb,W_Mar,W_Apr,W_Mai,W_Jun,W_Jul,W_Aug,W_Sep,W_Oct,W_Nov,W_Dec,ID,R_L_sqrt,log_R_G_1085,Q_N_cuberoot,T_Feb_sqrd,T_Mar_cubed,W_Mai_sqrt,A,C_L,Q_N,R_L,O,R_TL,P_N,P_Med1Max,P_Med2Max,P_Med3Max,P_Med4Max,P_Med5Max,P_S,W_N,W_Med1Max,W_Med2Max,W_Med3Max,W_Med4Max,W_Med5Max,Q_N_SN,A_P,D,D_net,M_200_h,M_200_d,M_200_d_SN
21,47,59.6088295,7.4196191,6632279,72814,47.99360294,37.64960016,0,0,10.52077854,2.100867964,0,78.90583903,0,0.045349868,1046,1070,1089,1106,1127,1159,1220,1288,1345,1432,890,542,59.58144404,7.479547554,6628898.223,75913.29576,8.006841707,49231.71483,109.0824562,76.2205265,84.7136843,44.74052617,56.1663159,71.16964897,75.3378945,95.49421057,122.5599998,131.880877,121.2645614,121.209649,-8.511358228,-8.654156724,-7.274929267,-3.908795336,1.548189015,6.47665497,8.182999435,7.652942843,3.927292421,0.533769113,-4.198169599,-7.129937741,-0.946291591,0.246433333,0.643333333,1.217333333,12.20186667,300.4650333,531.8763333,224.8368,124.8350667,149.6331333,119.0059333,20.31203333,5.2492,21-47,3.2212393393409,3.65453642983115,3.2936517072683,74.8944286035544,-385.022691219494,17.3339272324537,19.0100000094986,7.76416934006899,35.7299999987381,10.3763828813174,24272.0975350844,52975.4744919689,1109.84035096202,33.6000000010363,50.1052629762669,60.7289475029874,67.7578945029368,82.394737039851,62.2605319508743,1490.52250058177,38.9769197630925,34.9296167564738,20.670799103308,26.353579284859,45.2708514711625,2013.62245615264,0.783203835939597,2786.71616830869,2589.77984461098,26.9999999998831,84.0000000131616,67.9999999880247
2,616,60.3555374,11.7330799,6695475,319787,12.63841857,8.754737862,0,0,10.35196687,2.070393375,84.88612836,0,0,1.144541679,310,340,357,364,375,388,401,421,444,502,169,333,60.3859241,11.81129844,6698645.615,324249.4942,5.053692667,50969.93326,37.95170037,30.33319717,33.72789083,37.58142877,51.73469373,69.49897947,75.70537397,78.18823117,80.10972767,74.92074837,63.55965993,44.37734677,-8.557079213,-8.091239316,-3.873069981,1.30960091,8.004886986,12.89085034,13.98201888,12.5296796,7.826784589,3.417485188,-2.635544212,-6.884263771,2.4933425,7.111266667,8.336833333,22.1367,145.6934,100.2247333,73.4732,82.68983333,84.05356667,84.94826667,74.63296667,41.09206667,12.12396667,2-616,4.50063315729572,2.27775310154589,2.452988162808,65.4681536687841,-58.0986488459852,10.0112303589519,48.3000000164931,10.3557155982238,14.7599999974565,20.2556988165496,33490.9452421908,59817.200957044,677.688977880554,28.5897954869061,38.5948980166366,46.2755099783189,52.258163506517,57.375510503178,60.6341764544284,736.516799828275,39.8687104100268,35.6338715303334,22.2283874281323,27.1032262333237,45.7722588205441,363.123534573464,1.44218085131587,1238.45136267047,1055.27812103272,27.9999999950943,59.0000000055625,62.9999999753335
2,633,59.35952,11.5177565,6585263,302085,6.416294191,5.117044588,0,4.12,5.39,3.72,86.26,0,0.03,0.421802722,120,138,151,163,178,189,201,213,227,323,111,212,59.3679188,11.56936166,6586043.799,305104.343,5.517382807,116820.6305,58.98914753,45.6989536,52.01624057,46.5124807,57.69546527,70.58515537,79.26488383,91.7791473,99.28054273,106.5887213,91.07248093,64.25220983,-5.246305329,-5.245791895,-1.707133049,2.962419902,9.346968009,13.86614727,15.06348086,13.94030633,9.690562031,5.667805694,0.455785538,-3.364261055,4.619165359,35.88273333,28.0948,54.9497,120.007,72.12003333,75.7132,84.8,98.18346667,105.1045333,110.2301,83.3787,48.28763333,2-633,4.08366167788314,1.81107906942791,2.38345096397377,27.5183326056477,-4.97510338774129,8.4923514605791,87.1899999616605,13.2138874223835,13.5399999934449,16.6762926994114,72565.4062995051,146325.701753056,863.735428589687,32.7000000031651,45.1441865052895,51.9255819910106,57.5034880095988,66.0465119936931,56.4729300397648,916.751899552489,42.4202309293167,35.8225334006057,22.0876648253631,29.0667768223677,46.1488494972011,395.172438577426,1.20153671696596,1678.2394911354,1339.83978049299,30.9999999849605,71.999999998844,73.9999999848915
12,207,61.1517448,9.075593,6794136,181407,22.62986375,14.13172926,0,0.993849037,14.52875088,7.371878131,32.26889821,24.4908988,0.027600475,1.257829863,848,880,911,939,981,1014,1041,1080,1149,1676,566,1110,61.20608441,9.10987894,6800051.892,183908.6842,6.07260423,336097.9847,53.9170137,35.02990107,42.06992567,33.2464932,59.6415118,77.78438677,89.79141253,91.39101573,85.88459707,88.9757621,69.0717719,49.56649327,-10.33924331,-9.73881626,-7.308218016,-2.890116892,3.564571288,8.604204048,9.960144699,8.812791305,4.219313093,0.1207239,-5.568605936,-8.536332092,-0.758298681,0.601926667,0.506536667,3.923476667,41.27951667,319.62672,121.2559933,96.62774333,98.48251333,89.17648667,68.10228667,8.484196667,1.94613,12-207,5.2846663060048,2.71679381472597,2.52821372964821,94.8445421460404,-390.332293806665,17.8781072823719,269.65000005845,20.5073840325734,16.1599999984979,27.9276979658224,109956.453596571,421771.4463606,776.37028518252,30.8321559895952,42.40037150034,50.8191440006168,58.1726760023886,62.171189492504,55.5345324184227,850.01352659592,43.1697756647688,39.5742772180184,25.767363769422,30.8270101930638,54.3906760482489,836.3856754725,2.45233446807233,1564.14406338196,1246.42308464299,16.9999999990443,83.0000000168824,72.9999999891675
103,3,62.2765999,8.1531143,6923797,145115,36.60447851,31.7177089,2.44,1.96,0.72,3.22,19.22,70.71,0.04,0.344083571,662,878,1093,1237,1322,1401,1477,1534,1609,2012,520,1492,62.2096044,8.279728728,6915878.951,150683.6766,9.379480353,392376.5807,54.3443658,40.22948383,45.96979847,26.29667557,20.0689937,36.07908153,55.05408573,50.08509217,59.50675357,58.7088183,58.5852753,68.76209973,-9.748558404,-9.40935693,-7.573142819,-4.593936713,1.434641153,5.714995897,7.227419604,6.852595034,2.69187372,-0.575603241,-5.725497237,-8.243368047,-1.828994832,1.751383333,2.443286667,4.69051,29.30744667,200.17298,190.0896867,85.36096,57.67252667,54.03211667,41.74260667,9.19306,3.988806667,103-3,5.37007710827205,3.48791648788929,3.00628312743835,88.535997836139,-434.338614130321,14.1482500684714,377.019999834577,24.2353237260861,27.1699999880926,28.8377281487874,118038.148078254,447364.90372436,573.690523926652,26.3860889879487,35.0227029879116,41.1667975192445,44.5669295020418,51.0178479853759,51.5982418895959,680.445370229646,39.7569450469037,35.1784727177481,19.4520837110541,27.4888892841195,43.4902783973619,1647.76751578628,3.1940521335552,1186.58135649546,1040.73147473673,14.9999999984668,103.999999985297,66.9999999738053
18,11,58.9320831,8.8593769,6548724,146830,74,72.2,0,0,0,1.666666667,51.28205128,0,0,1.507101882,254,281,317,354,377,393,412,441,458,499,223,276,58.94223336,8.868328186,6549802.814,147476.6732,11.43653582,1123.177467,90.95833333,69.02666667,75.58333333,55.86833333,81.46333333,76.40833333,101.8183333,118.4083333,137.99,147.8366667,127.1266667,88.21,-5.418225806,-5.734546388,-2.506182796,1.800722222,7.81844086,12.87055556,14.29844086,12.91650538,8.647388889,4.703548387,-0.192222222,-3.564462366,3.803330214,24.73333333,23.95,43.15,196.65,217.55,84.9,109.8166667,127.55,145.5833333,151.4333333,95.7,42.31666667,18-11,1.29228479805503,4.29319542096727,2.8932860932892,32.8850222761239,-15.7412143635974,14.7495762651,1.95000000082747,2.39915267995903,24.2199999969738,1.66999999928413,7014.59228225493,1675.73003651022,1170.69833352656,50.7000000204252,78.274999983369,92.2500000073213,100.675000026425,110.700000031595,61.2481709537888,1263.33333281744,40.0301248535853,35.1170813062736,19.8282612721381,26.8524850837072,43.1642865451009,729.799999998287,0.277991923186368,859.34873630725,575.988444579078,38.0000000103973,118.999999986728,113.999999955027
76,11,61.5081787,7.32795,6843431,92363,49.2254391,56.50224314,19.82,0.11,1.03,2.88,5.87,69.61,0,0.41259465,921,1034,1146,1240,1324,1396,1453,1516,1586,1740,643,1097,61.55806907,7.396228776,6848525.026,96565.88557,15.68635826,37865.64935,120.1111853,79.14459263,93.71755537,46.016889,49.1452592,64.35740757,77.1799258,92.38311103,142.9784445,147.3557778,128.3923701,139.2989626,-9.350819594,-9.218615767,-7.725966556,-4.826172833,0.843591397,5.177807417,6.861111113,6.467715659,2.400333329,-0.825612906,-5.572177773,-7.883648754,-1.971037939,2.080433333,1.312033333,2.078833333,12.65026667,231.6649333,419.3842333,263.5504667,142.3633,126.1776667,89.00446667,15.99903333,3.305666667,76-11,3.74394746412874,4.05182395817283,4.1153893188312,84.982876659581,-461.167264276887,15.2205431341986,45.4500000171125,14.6876577313139,69.7000000162765,14.017142614156,42579.4414201705,50037.2091178053,1180.08148127063,33.4511110075418,53.5399999950633,63.5944445062413,75.9577779788678,84.5733329867868,55.708884806559,1309.57133309521,38.2894743780462,33.9766922676797,18.9443612522334,24.2879704120554,41.326316399621,2400.78118230047,1.06741653957898,1100.92869084469,833.12759857677,14.9999999984668,134.999999940812,73.9999999848915
2,329,60.0891457,11.0408964,6667936,279853,15.67,11.09,0,11.2,6.31,3.28,77.03,0,1.3,0.34,172,205,255,281,301,321,342,365,393,560,126,434,60.11916295,10.94990981,6671645.179,275041.236,5.25652642,124014.982,64.90365867,50.53743923,58.94443113,51.41292673,63.10130133,76.05650433,88.0259351,102.7746748,104.5554063,110.585732,97.13849627,72.64621937,-6.945372391,-6.893213388,-2.977677686,2.077312993,8.682418053,13.47864772,14.65554813,13.31554945,8.575951204,4.180132438,-1.361540662,-5.237871755,3.462490342,13.70713333,13.4039,32.31836667,197.9889,161.5509,81.30096667,95.165,109.6366333,111.3421333,111.3205667,67.15556667,20.2035,2-329,4.86415460389997,2.4923786646267,2.6514410102741,47.5163908125025,-26.4017709704309,12.7102675030858,82.0700000294122,14.9899999982836,18.6399999952012,23.6600000106413,53326.5350707631,146219.439123483,940.682725164602,37.7170730127042,50.8402440162531,57.6353655192758,63.5274385043511,69.558536021834,64.166011909508,1015.09356652937,130.407391347642,112.958622377053,59.571921959324,83.7453214616253,131.53744053626,452.440571132031,1.5390086709709,1781.64297281152,1511.08787585911,32.0000000064088,71.999999998844,71.999999998844
68,2,61.0055847,5.1931348,6803146,-28939,68.88721405,63.09352938,0,2.62,0.05,4.33,20.19,50.38,0,0.843699357,116,184,281,390,465,514,549,582,617,720,1,719,61.02131387,5.209081364,6804799.326,-27855.73244,21.11740061,30889.15701,288.1353333,213.4363333,235.0193333,139.2488333,122.7733333,154.0468333,171.1826667,213.9425,369.0823333,370.7428333,341.6276667,333.2528333,-2.454704301,-2.755761289,-1.074043011,1.244994444,6.244010753,9.875566667,11.04017742,10.89710215,7.842516667,5.221258065,1.042766667,-1.235763441,3.824010066,199.1633333,142.29,176.2633333,222.195,397.8766667,277.495,203.835,230.025,394.6716667,389.6183333,296.265,249.3416667,68-2,2.67260826672586,4.16034341312144,5.00386367986312,7.59422028195094,-1.23898206642931,19.9468460338972,21.0000000058081,4.76230943974346,125.289999967743,7.14283494737139,24906.4414059485,37552.3245223764,2952.49083229058,77.1074999920698,114.064999960666,140.967499949833,165.505000026295,187.657500036047,56.1806591258234,3179.03999871319,122.993744948245,109.346247596359,52.3953363808096,74.825029874728,118.548636977857,4304.14983413768,0.843155377514819,1788.20593629522,1470.91223893134,23.9999999916493,202.999999991517,146.000000042583
139,35,64.4304657,12.4816494,7147388,378745,9.228785537,5.985225813,0,0.46,13.56,9.34,42.11,29.23,0.01,2.091376821,384,429,485,525,558,596,640,697,780,1384,138,1246,64.44985971,13.29994277,7148030.122,418159.585,8.238587925,1698756.344,81.36683847,58.76452853,55.94023497,43.2357656,36.8635648,55.66122593,80.5770356,74.32535437,98.96324347,91.35622397,73.6284804,93.77402663,-9.67502987,-8.960518449,-6.019212429,-1.803539781,3.899825748,8.946996997,10.78901594,10.03463692,5.816796711,1.975603257,-3.832365198,-7.277030552,0.324598274,10.80907667,7.185573333,11.58231,78.19131,315.6685467,82.84718,87.59834667,80.05969667,105.4718367,85.13887333,34.34473667,20.35023667,139-35,9.61508541484015,1.94379732046125,3.45297649755366,80.2908908748694,-218.081593537348,17.7670635362178,852.249999984649,74.6801322827785,41.1700000089828,92.4498675346717,237693.046580819,2087402.98421578,844.456522671895,27.386309986352,36.4499415176743,43.7740890004289,51.7910700216735,58.6313750082832,65.5222627365748,919.247723773083,41.2442578312503,38.2645949188331,21.4465757084843,28.8670184986227,46.8408859059671,824.375786065367,3.58550664988783,2449.28480843787,1993.26059737579,23.9999999916493,89.9999999702762,81.9999999783312
26,21,58.4896698,6.773129,6512618,21124,14.41,17.88,0,1.38,8.8,10.04,44.51,34.87,0,2.44,345,384,428,443,470,493,517,544,571,647,306,341,58.49747569,6.809456961,6513199.26,23298.80311,10.75754892,38661.87286,175.0816663,121.9400001,126.3855553,75.38311123,101.7462222,98.38644443,106.7649996,147.1359999,204.8054443,239.0154443,229.5662218,186.5367777,-3.885362002,-4.227827182,-2.11250537,1.272559247,6.647788528,10.84051852,12.03330824,11.27627241,8.04692592,4.825465942,0.406362979,-2.606534052,3.543081099,107.2507667,71.0005,94.92696667,218.5285667,252.9069,108.4885,112.2293333,156.5834667,219.1319667,252.8484,214.5785333,132.1428333,26-21,3.75898922641305,2.93810316071735,3.95938057799505,17.8745226808581,-9.42743322169994,15.9030468778785,27.5000000090055,6.27000000222692,62.0699999735854,14.1300000042894,32476.5899649483,59584.4551855593,1812.74788769121,57.9833335113514,86.2933329707273,103.416666520166,123.574999976147,142.056665952058,63.3386608095387,1940.61673271866,35.3493003829629,31.9425776049302,17.0163869669927,23.7554626417083,36.885574955458,2365.09944578567,0.846763780362326,2166.70746708364,1405.88628539168,35.99999998358,140.999999946678,128.000000010289
22,22,58.0909805,7.8351078,6461281,78051,7.129909254,6.54053308,0,4.99,5.99,3.88,81.51,0.11,1,0.086068604,57,108,144,173,198,224,250,278,311,485,6,479,58.21986616,7.786135366,6475931.305,76690.40415,10.34724669,320784.2408,158.7364311,104.9158082,114.8632995,70.82,96.06239043,87.18462987,101.2121377,136.2444782,172.4795792,200.6567845,197.7736532,151.7940402,-2.316536872,-2.682009525,-0.322973266,3.371087539,8.832367763,13.17356566,14.54616216,13.64033561,10.08966553,6.596272405,2.291237388,-0.718538623,5.541719648,106.7285,72.35236667,113.8524333,197.5341333,163.5111667,94.4697,109.9532667,145.7915333,185.1639667,214.5359667,195.5834333,117.9559,22-22,7.09596184485893,2.02029287978597,3.1065418566781,7.19317509219072,-0.0336899002980737,12.7871484976128,203.579999995075,29.6341073112339,29.9800000097599,50.3526745036938,136100.890282068,393978.744950994,1592.74323242505,57.8388890285963,80.6386365243557,96.6126254578868,112.887120972172,130.419697039249,59.405661543095,1717.43236601598,39.6788820152164,37.290019905753,21.5899232147248,27.7615724087236,47.5209266464502,1208.38683635117,1.49580211390281,1935.25269370572,1575.71588948934,41.0000000121234,149.000000008127,144.999999939017
178,1,68.6192398,15.7124853,7612074,528987,64.58581098,74.38237315,0,0.54,4.56,8.42,31.88,50.08,0,6.285845877,41,86,154,249,356,409,476,572,687,1091,27,1064,68.60658806,15.68720881,7610644.635,527974.4902,24.3218763,18867.10481,132.6702083,123.744375,106.4908333,83.25375,67.683125,69.88583333,90.306875,97.98395833,144.8108333,188.9597917,150.5533333,158.2391667,-4.617244624,-4.520522116,-3.472553763,-0.541583333,4.195288978,8.294819444,10.89516129,10.4359543,6.538298611,2.748514785,-0.922993056,-3.362150538,2.139249165,60.47553333,59.5512,55.4914,147.2537333,314.9891333,133.8607333,95.15233333,101.9578667,149.9788667,181.5962,110.3918,86.32593333,178-1,2.63384270927279,4.32257346983215,4.19037858108504,20.4351202012451,-41.8742397223288,17.7479332120673,18.4099999954898,5.89016273315003,73.5800000237937,6.93712741718942,22952.6346852554,28695.0260968959,1414.58208335303,41.1499999949353,61.4343750052935,82.1093750039922,87.9624999742562,96.5437499536181,65.8884773045885,1497.02473301013,33.9758631105991,31.2793108880108,20.762069578332,24.2103450445901,42.6896561005694,1590.03729195662,0.802086566228283,1558.66518449406,1024.82915845224,20.0000000089202,117.000000023663,91.0000000439667
213,2,70.1066742,23.5534401,7800555,823898,19.82,17.81,0,0,2.2,5.6,12.88,76.55,0,1.09,308,380,415,437,457,484,514,543,572,716,161,555,70.09702689,23.69515719,7800394.632,829769.3336,8.364751037,181728.2924,38.83883947,33.37683927,31.280741,24.10140717,24.12059253,37.31269113,53.73422197,49.49427183,46.9572343,52.35098757,44.0830866,46.3642469,-12.86824611,-12.35418622,-10.1866643,-5.440176967,0.827737158,6.999337436,10.54561687,8.879193155,4.048864193,-1.6207511,-7.539046104,-11.51588611,-2.518684008,1.163346667,1.452166667,1.129666667,30.75999333,213.4883067,79.42765333,57.99187333,52.73148667,48.36232,39.58085333,8.626373333,2.673313333,213-2,4.93761075812025,2.93438864331294,2.96021547018095,152.625917158438,-1057.05110087574,14.6112390542349,135.470000055184,15.2399999960605,25.9400000028976,24.3799999987048,74445.0471468039,239043.370266267,482.015159596001,18.9355554975448,24.7570370040891,29.8033335097954,34.3899999847248,39.2159260078796,65.5129674904637,537.387353417128,37.5647507637713,34.2233973432524,19.4385674213598,26.2987179277184,41.3438751760317,688.406591917706,1.81973154233982,1764.54838128529,1341.46521285324,25.9999999994415,67.9999999880247,45.9999999775016
77,3,61.2978363,7.0068078,6822181,72486,61.88400005,28.53370643,3.60587758,0.901469395,0.901469395,3.60587758,20.73379609,59.49698008,0,2.303184385,492,655,784,896,1000,1093,1196,1284,1400,1600,395,1205,61.34860446,6.910901944,6828440.62,67835.89669,23.69192049,123455.5609,143.716394,100.5103028,117.9863332,58.56460613,59.4791209,78.4712424,88.00212093,108.210212,183.6079391,185.1671518,163.190636,168.8820601,-7.420629519,-7.386846587,-5.758330389,-2.728869693,2.94000001,7.18244646,8.780142715,8.364735097,4.410850496,1.108894416,-3.700300009,-6.067651043,-0.022963171,18.04923333,11.69546667,16.80578,59.72236667,321.0635,374.0841333,228.1326167,149.6274467,182.44315,150.0024833,55.25408,27.40643333,77-3,4.04989564046487,3.38553220193311,4.24620191222993,54.5655024998736,-190.936843107348,17.9182448917298,110.930000027669,14.712714309921,76.5599999889219,16.4016546986563,54050.9646353174,143320.315100991,1455.78811972448,41.2900000042116,64.1490909969858,78.6195450278707,96.9077275117155,107.478636007136,64.9292866491493,1594.2866901802,149.77373111607,135.716103681846,68.9593234812075,93.3661032380711,147.30932578918,2605.94227074287,2.05232229127412,1291.98877729417,1112.91409832945,16.9999999990443,140.999999946678,92.9999999857472
168,2,67.7157135,15.8735704,7511430,536966,40.36,36.51,0,0.03,3.97,9.35,52.39,28.53,0,4.275973554,148,241,313,339,367,407,471,586,779,1094,76,1018,67.74187439,15.92090454,7514368.548,538928.1164,16.92980733,24825.32242,129.5271265,110.0109197,88.5887359,68.2578162,57.71379287,71.15218427,91.12919583,99.3366667,134.2813791,192.8471262,125.1519539,150.5805746,-7.393448263,-7.016206049,-5.321264376,-1.773908041,3.596807572,8.29584291,10.83104932,10.07147201,5.697122609,1.6593326,-2.9738774,-5.920593259,0.812694136,43.95363333,41.35446667,26.5332,90.0106,351.2714667,171.7879333,106.5348667,105.7981667,140.4306667,183.4789,85.36436667,68.83526667,168-2,3.17647603427319,3.6246075640938,3.76665187355113,49.2271473220242,-150.676148142329,18.7422375051646,31.2299999907876,6.92885431483567,53.4399999877948,10.0899999963119,25147.3828881516,32909.5062899439,1318.57747233445,53.0499999968174,75.6448275147099,96.836207038397,112.929310029669,118.774138044284,59.9181396201998,1415.3535336879,36.9825210140448,33.4878053782339,20.4955288197079,27.0138216234035,43.1813013747082,2148.74678182585,1.2418787364052,1053.77861569048,794.919065444836,18.9999999968376,199.000000054826,128.000000010289
